GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-Value	P-adj
gene-PA1177	727.755879257487	2.14940709158504	0.196314111386339	10.9488160397959	6.73217910772983e-28	6.91210371639967e-27
gene-PA1657	2679.13230486346	1.50479641878478	0.137673128523166	10.9302115447429	8.26555085966752e-28	8.41152085277423e-27
gene-PA2559a	475.31468804348	-1.45043953185713	0.132699063392556	-10.9302921571224	8.2582112514021e-28	8.41152085277423e-27
gene-PA5211	172.377541428267	1.84585913764404	0.168891460261598	10.9292627038985	8.35242884686128e-28	8.48121078943404e-27
gene-PA3416	933.080728293362	2.39713057727996	0.219555426273362	10.9181112850081	9.4439223701857e-28	9.5684576102321e-27
gene-PA4249	6031.70445847879	-1.0550602450647	0.0967663568774585	-10.9031721262462	1.11307811019318e-27	1.12528291403301e-26
gene-PA0638	138.198412054083	2.23883575982585	0.205445075982906	10.8974904806778	1.18479987557596e-27	1.19517011518713e-26
gene-PA4573	601.410157076838	1.40763247982207	0.129185462902983	10.8962142348725	1.2015305077167e-27	1.20940079488515e-26
gene-PA3080	405.091345492412	1.35900785886347	0.124750550693301	10.8938024827208	1.23378910634168e-27	1.23916509373315e-26
gene-PA4774	486.941907305126	-1.55912208616741	0.143153315882133	-10.8912746907738	1.26852193192019e-27	1.27127958829393e-26
gene-PA0024	1128.10703773972	-1.53003785234878	0.140731035750742	-10.8720712825473	1.5660456139902e-27	1.5660456139902e-26
gene-PA1290	279.481267180049	-2.06850270072949	0.190288202900976	-10.8703675224991	1.59556810217552e-27	1.59211449156475e-26
gene-PA5205	414.293878413132	-1.70887519927151	0.157439287986332	-10.8541852616855	1.90498009919652e-27	1.89675124347645e-26
gene-PA2571	837.607192521287	1.11666889732284	0.102883389063402	10.8537336054773	1.9144200943633e-27	1.90204237823595e-26
gene-PA0299	2893.58442952376	1.05487066259047	0.0973506985335	10.8357790799773	2.32973791087491e-27	2.30474072298999e-26
gene-PA3186	875.187636767141	1.40592267530447	0.129945841084265	10.8192972054625	2.78907833188934e-27	2.75324434903852e-26
gene-PA4618	670.463623952902	1.13326018014415	0.104953922369052	10.797692497468	3.52962485602673e-27	3.47683132185539e-26
gene-PA0593	209.960351529446	1.61859246426339	0.150162337665769	10.7789508969024	4.3279352269848e-27	4.25411117194028e-26
gene-PA1089	169.906054362512	1.78100503445311	0.165245639201643	10.7779245676784	4.37648744190366e-27	4.29268236322891e-26
gene-PA0923	716.621550372754	-1.47354484252079	0.137050990198501	-10.7518000445422	5.81162367055937e-27	5.68823463296787e-26
gene-PA1630	351.95370383033	-1.98336273470396	0.184605625718592	-10.7437827367588	6.33925912799806e-27	6.19152215679471e-26
gene-PA2604	4618.71301755004	1.11410167807007	0.103783102197137	10.734904377341	6.97911849642499e-27	6.80205840772076e-26
gene-PA3723	2634.04165164092	1.67313936428027	0.156067552431337	10.7206100064674	8.14642690799696e-27	7.92300169744008e-26
gene-PA3005	913.665460568786	-1.2503110420948	0.116747630003631	-10.7095196883732	9.1837041213832e-27	8.91302652622664e-26
gene-PA4689	872.548639756661	1.26326836137033	0.1183414508231	10.6747750055786	1.33580731557771e-26	1.29371254722968e-25
gene-PA5106	1135.1912418267	-1.156069091162	0.108333885463298	-10.6713526078935	1.38593994300399e-26	1.33945139145669e-25
gene-PA5453	548.501268150764	1.27646400314495	0.119665038024171	10.6669752855225	1.45278776285773e-26	1.40111957882304e-25
gene-PA1123	2102.53824411963	1.47767070502415	0.138551647799855	10.6651254495272	1.481989228631e-26	1.42629861043609e-25
gene-PA1139	501.105681347457	-1.31977216074422	0.12399364825617	-10.6438690957587	1.8623188173703e-26	1.7886020308494e-25
gene-PA2782	153.339801158742	-2.03195511024801	0.191093597136241	-10.6332977174495	2.08603206833029e-26	1.99929476819181e-25
gene-PA1135	354.78042061711	1.35140390552761	0.127391604608768	10.6082650397403	2.72766854360964e-26	2.60882821287147e-25
gene-PA5233	442.789591130547	1.29888046511839	0.122496157811296	10.6034384124872	2.87221945774813e-26	2.74139372675339e-25
gene-PA5525	895.228476671371	-1.21790069862127	0.115022377205974	-10.5883805239074	3.37378052525448e-26	3.20683056111818e-25
gene-PA5224	3962.75536501685	1.1469610491122	0.108407974517208	10.58004315845	3.68788314073557e-26	3.49817721785822e-25
gene-PA4936	808.92929717518	1.38083777296656	0.130694561825719	10.5653804846746	4.31216420395845e-26	4.08194599183747e-25
gene-PA1263	258.284418380918	-1.64982767145503	0.156578786104795	-10.5367253923583	5.85005128604371e-26	5.52638041570933e-25
gene-PA1165	351.431821597715	-1.4278397220251	0.13556227581818	-10.5327216838714	6.10435151211596e-26	5.7548180921993e-25
gene-PA5103	620.241125184325	1.76158145699184	0.167332163145134	10.5274528451768	6.45577402500487e-26	6.07369760311683e-25
gene-PA4523	5731.55383860846	1.03435959717305	0.0983213562913829	10.5201925216292	6.97309553711749e-26	6.54704081998201e-25
gene-PA1433	1404.71316318374	-1.7003536983887	0.16167902607778	-10.5168477299628	7.22504883999676e-26	6.76981202284249e-25
gene-PA0711	100.926943109304	-2.41330273936234	0.229651295197214	-10.5085527050475	7.88949777132578e-26	7.37740055290301e-25
gene-PA1164	941.785195366676	-1.03260159837858	0.0982841205570409	-10.5062912760082	8.08092024053766e-26	7.54110168195923e-25
gene-PA3861	1688.1568965287	1.42629412421758	0.135794984523968	10.5032901562416	8.34208032813021e-26	7.76908895205662e-25
gene-PA0429	1092.39919756351	1.06230319928177	0.101228582101484	10.4941033177446	9.19465466029635e-26	8.54583830321898e-25
gene-PA5171	9723.27153038522	1.3776287041716	0.131772119163232	10.4546296509436	1.39542872447258e-25	1.29435139231763e-24
gene-PA4782	870.299874951154	-1.24743170134442	0.119526485623864	-10.4364459042989	1.69020696597942e-25	1.564629339993e-24
gene-PA1292	682.369552494288	-1.63297373860581	0.156511813567758	-10.4335494004026	1.74254849664964e-25	1.60984941273644e-24
gene-PA2932	508.222567464285	-3.98614116995916	0.382694820054526	-10.4159788977317	2.09629776364137e-25	1.92892868071591e-24
gene-PA2226	155.755167397471	1.90429282333387	0.182835102888642	10.4153567517814	2.11004982900048e-25	1.9377150820104e-24
gene-PA2887	96.2591917898156	-2.77021261883461	0.266567192141921	-10.3921739077318	2.69147495529644e-25	2.46673947195161e-24
gene-PA4549	133.616013132781	-2.06841011023079	0.199042618445354	-10.3917951159724	2.70218730112738e-25	2.4716435432931e-24
gene-PA1837a	1206.24630701252	1.50145200368359	0.144557438219805	10.3865426931583	2.85515596438707e-25	2.60638990016325e-24
gene-PA4832	145.43220428482	-2.19916447697213	0.211745955854641	-10.3858629464537	2.87556950587912e-25	2.61983703994125e-24
gene-PA1806	419.534389734356	1.2974121734635	0.12494513819447	10.3838548038912	2.93672484638841e-25	2.67027643823483e-24
gene-PA0236	165.805848791109	-2.03200381860006	0.195859432389092	-10.3748070430599	3.22863967842481e-25	2.92992695227133e-24
gene-PA1167	316.023207730475	1.50534065057749	0.145325204232843	10.3584279032947	3.83208499094882e-25	3.47070958905188e-24
gene-PA1714	640.628049908737	-1.53878472957155	0.148575879220562	-10.3568946564147	3.89399367238265e-25	3.51986486856549e-24
gene-PA2776	777.283499787677	-1.14125505216624	0.11034736074494	-10.3423864826651	4.53110772614358e-25	4.08775080577728e-24
gene-PA1369	685.367966764781	1.33457307021879	0.129459998464811	10.3087678514189	6.43206527502571e-25	5.7913712730212e-24
gene-PA4180	839.896308838247	1.10761330635323	0.107530714578498	10.3004365840484	7.01422352215475e-25	6.30323010470437e-24
gene-PA4496	707.981175120863	1.08250517428879	0.105285045900295	10.2816612276916	8.52454486989005e-25	7.64555483466793e-24
gene-PA5526	888.243514749496	-1.14479069395754	0.111345699142672	-10.2814091857348	8.54686956423515e-25	7.65069294973282e-24
gene-PA1587	5577.81167722678	1.1612155423028	0.112993141411847	10.2768674964996	8.9592236554414e-25	8.00426764565598e-24
gene-PA1013	1491.50281240413	1.13768264360612	0.11075782134528	10.2718041018473	9.44221404154991e-25	8.41945971596617e-24
gene-PA1747	1175.60668315752	1.34097941822254	0.130770366681975	10.2544594180401	1.13006540167983e-24	1.00571457562625e-23
gene-PA0535	426.72168995404	-2.36532312669849	0.230700484780958	-10.2527878471702	1.14978529675617e-24	1.02129291291829e-23
gene-PA3986	1021.40274393556	1.78500586616142	0.174235277259931	10.2448017085454	1.24880684685783e-24	1.10711530077204e-23
gene-PA3051	261.541542728478	1.43995851009232	0.140617704044014	10.2402362482153	1.3091630034353e-24	1.15839567098593e-23
gene-PA4620	215.407674877924	1.62626988755745	0.15888697534844	10.2353882940438	1.3764192086292e-24	1.21557328578173e-23
gene-PA0448	424.988889444852	-1.97526517408274	0.193005691361112	-10.2342327842915	1.39294834816058e-24	1.22781871606506e-23
gene-PA2928	315.706591096727	-2.44497769116732	0.239273241376275	-10.2183498543509	1.64110673816637e-24	1.44379810361583e-23
gene-PA1113	390.213837207338	-1.58993799535042	0.155679477751716	-10.2128939428106	1.73608170886626e-24	1.52444508149971e-23
gene-PA2747	3275.02310397956	1.89797483162152	0.186072751439087	10.2001760974811	1.97913328961505e-24	1.73456358652573e-23
gene-PA2653	644.450280307714	-1.52777795636133	0.149840886369605	-10.1960018615536	2.06603238052957e-24	1.80728828733232e-23
gene-PA0845	506.868881318493	-1.24333549788152	0.122050798213882	-10.187032908238	2.26573938561554e-24	1.97823078933478e-23
gene-PA0057	96.3490772863052	-2.49415704138681	0.245118197443899	-10.1753238535366	2.55548492178831e-24	2.22278971498945e-23
gene-PA3711	728.691172810893	1.1841579737077	0.116456622166605	10.1682321853164	2.74851618292564e-24	2.38618824920663e-23
gene-PA4282	997.947811617095	1.219445113347	0.119951717778013	10.1661329736331	2.80837751521457e-24	2.43357525284571e-23
gene-PA3703	593.079324699113	1.08282959862484	0.106599763107666	10.1578987331443	3.05591395524663e-24	2.64310756729586e-23
gene-PA0577	1767.95153943097	-1.01412755567033	0.0999563882714235	-10.1457002719681	3.46285845483808e-24	2.98947143760366e-23
gene-PA0115	210.100726070697	1.55161743092928	0.152963845060808	10.143687420465	3.53498440093286e-24	3.0460332875328e-23
gene-PA2291	519.125434925298	-1.44983857753207	0.14299631838124	-10.1389923457097	3.70905677317482e-24	3.19006562021193e-23
gene-PA3325	329.761262336051	1.40661309885285	0.139033105565645	10.1171091095905	4.63915657989365e-24	3.98259065797201e-23
gene-PA3802	1143.4611308254	1.11032057352333	0.109816680510634	10.1106732452709	4.95426427140419e-24	4.23732064771304e-23
gene-PA0768	870.56242445542	1.12615713283505	0.111468578756305	10.1029110212043	5.36262465744907e-24	4.57809253163708e-23
gene-PA2381	1150.20029337919	1.74407206002405	0.172671359883801	10.1005288960354	5.49450496181786e-24	4.68200884916457e-23
gene-PA2891	165.569511746447	-1.86967975229351	0.185338953283873	-10.0878942023042	6.24957836951047e-24	5.31560079030319e-23
gene-PA3250	425.891562459499	1.25949780233724	0.125024735138202	10.0739889666233	7.19974298476252e-24	6.11248897969709e-23
gene-PA3370	250.789248299731	1.56804252028166	0.15572913551347	10.0690375960253	7.57153255053135e-24	6.41631710624072e-23
gene-PA2717	327.027400160591	1.28611826352258	0.12780139147176	10.0634136194579	8.01693270067253e-24	6.78129536699089e-23
gene-PA2416	319.095189258483	-1.6381366544479	0.162971639206679	-10.0516670411005	9.03262920507139e-24	7.62645066582035e-23
gene-PA1521	308.728926396072	1.34091432089392	0.133552964832286	10.0403186299744	1.01346256118827e-23	8.5412475449322e-23
gene-PA0296	1796.66010165543	1.16790251426201	0.11646152224538	10.0282264197207	1.14555764145568e-23	9.6368991370633e-23
gene-PA1030	1798.83588271749	-2.08168917469126	0.207955726562586	-10.0102517449298	1.37402452046817e-23	1.15378015288857e-22
gene-PA2767	101.593770020691	-2.195854772117	0.21939017072329	-10.0089022442421	1.39289487544248e-23	1.16749915923451e-22
gene-PA3612	251.385858144896	1.52030820095198	0.151930301998647	10.0066160663955	1.42545040017031e-23	1.19261821139476e-22
gene-PA3269	323.912364102799	-1.33545040785917	0.133473263074723	-10.0053776846044	1.44339861942007e-23	1.20544703542147e-22
gene-PA0328	671.750412216201	-1.28262560278579	0.128312631155262	-9.99609774375039	1.58521013285071e-23	1.32148620478151e-22
gene-PA2745	448.208745675549	-1.46309168664538	0.146430515015201	-9.99171304214486	1.65693188407197e-23	1.37878266887577e-22
gene-PA5068	1632.85349879216	1.02140802814463	0.102353240289559	9.97924467515675	1.87891600910274e-23	1.56068518954299e-22
gene-PA1733	427.407470598638	1.71420814918772	0.171843421831162	9.97540744313127	1.95298225297509e-23	1.61928924212503e-22
gene-PA1323	2584.75917059345	1.25269773995336	0.125664356994235	9.96860024526154	2.09155647362844e-23	1.7310727726081e-22
gene-PA0062	265.364047849825	-1.51526932398481	0.152033336902107	-9.96669121957431	2.13213719042984e-23	1.76149685445906e-22
gene-PA2220	341.105100292158	-1.61913749267101	0.16245989345304	-9.96638282998155	2.13876546589123e-23	1.76381194950958e-22
gene-PA5400	153.747278083649	-2.65915158251565	0.267191956640935	-9.9522141906732	2.46633637795047e-23	2.03032333970565e-22
gene-PA1088	522.875994210322	1.30485047290539	0.131137356254801	9.9502575785503	2.51531324453794e-23	2.06695081235649e-22
rna-PA5160.1	103.652637107196	2.35539747690379	0.236991108685925	9.93875884189943	2.82322721885517e-23	2.3158500852175e-22
gene-PA2869	224.865356611305	-1.61228847510046	0.162431325557819	-9.92597006497095	3.20966362872331e-23	2.62816151481607e-22
gene-PA1418	182.275780883824	-1.96748529120962	0.198276889800449	-9.92291786092545	3.30937439027943e-23	2.70500282609719e-22
gene-PA3221	193.421816416282	1.54689126333305	0.15591757167013	9.92121187344916	3.36643625909467e-23	2.74677365565069e-22
gene-PA2382	334.92600431713	1.44163332491589	0.145330453611077	9.91969190967978	3.4180960012165e-23	2.78399691971874e-22
gene-PA1808	137.369260777517	1.74299886861041	0.175738123361694	9.91816024473566	3.47094735806391e-23	2.82205772851404e-22
gene-PA5475	15024.2118432807	1.35762468301809	0.13701908674084	9.90828880348558	3.83152104308571e-23	3.10973802968752e-22
gene-PA4955	450.369209511811	1.13420179818232	0.114485805089882	9.90692075137059	3.88433339305802e-23	3.14706097398901e-22
gene-PA1551	4281.02882192339	1.24713668548279	0.125922037205836	9.90403834909518	3.99797627489084e-23	3.23345098723628e-22
gene-PA4596	244.428178503566	-1.80898639164996	0.182669865494918	-9.90303675293552	4.03823137550256e-23	3.26028837847055e-22
gene-PA1967	234.304721253728	1.47447264692389	0.149273704485421	9.87764490743177	5.20415928997289e-23	4.17964709525697e-22
gene-PA2590	281.623082093587	-1.62587882729655	0.164692987326471	-9.87218007087074	5.49569769910834e-23	4.39846638765442e-22
rna-PA1530.1	8529.54152185567	1.47457489803726	0.149402304550713	9.86982699143525	5.62615650942667e-23	4.4950747848279e-22
gene-PA2502	314.052781952643	-1.36287337631971	0.138107276864292	-9.86822278495075	5.71684942384634e-23	4.55963249895011e-22
gene-PA0805	8317.25881096481	-1.12877745563321	0.114424237022945	-9.86484581415097	5.91252168438955e-23	4.70755180743278e-22
gene-PA5440	721.556315649347	-1.13544817714999	0.115264899493445	-9.85077141558221	6.80198793283017e-23	5.39710230126456e-22
gene-PA4920	880.994417143908	1.09849421926817	0.111546835475193	9.8478295201164	7.00401357787027e-23	5.54785267937834e-22
gene-PA3166	696.372154759587	1.05673174394326	0.107325053229067	9.84608637172395	7.12650983071518e-23	5.63519902565986e-22
gene-PA3663	529.390096845827	-1.23533023691589	0.125623834570081	-9.83356574923475	8.07093857297131e-23	6.37106623654071e-22
gene-PA3719	89.1713513086209	-3.80343347276068	0.387603843072972	-9.81268256425578	9.92931884630805e-23	7.82464271478293e-22
gene-PA4199	567.265986461003	-1.30271868355085	0.13294430987907	-9.79898037558614	1.13727816367327e-22	8.946846987259e-22
gene-PA1374	123.87126474842	-2.10113979307261	0.21443856152247	-9.7983300118922	1.14462329009494e-22	8.98929023396538e-22
gene-PA0843	221.989908061738	-1.47873505658535	0.15132467592834	-9.77193605414099	1.48585106179388e-22	1.16294964259249e-21
gene-PA3925	639.223371630359	-1.43680343968096	0.147040507918808	-9.77148039011344	1.49254994749127e-22	1.16621275558216e-21
gene-PA2585	700.497282902914	1.01537679615217	0.10397962412622	9.76515163124278	1.58874169483734e-22	1.23927228649748e-21
gene-PA3213	483.435188622524	1.17605080499145	0.120454209816429	9.7634678504283	1.6153510068442e-22	1.25790002391077e-21
gene-PA4490	328.254597364843	1.35276734853895	0.138611058856241	9.75944747627932	1.68068361724204e-22	1.30656854561312e-21
gene-PA0993	72.5174480976815	-2.9070815351546	0.297957102383296	-9.75671166050906	1.72663028407727e-22	1.3400278804034e-21
gene-PA1080	995.678346415989	1.00172818668468	0.102924666721299	9.73263473757148	2.18849638916788e-22	1.69277992517851e-21
gene-PA5303	1112.86381561592	1.36436176302662	0.140340537826525	9.72179374653038	2.43454399985746e-22	1.87994101161523e-21
gene-PA4283	378.833022428261	1.33658157853157	0.137539036623688	9.7178343788208	2.53107202537762e-22	1.95121104297506e-21
gene-PA0891	390.121498953426	1.35499868542292	0.139451949936883	9.71659905821467	2.56195690688889e-22	1.97172309528511e-21
gene-PA1679	1338.38123629253	-1.14902554444911	0.118265197096838	-9.71566929794454	2.58544805970043e-22	1.98648592586983e-21
gene-PA4845	818.186758445561	-1.13090785160555	0.116667302846092	-9.69344301288469	3.21503778416214e-22	2.46611051330906e-21
gene-PA1706	221.637566415423	-1.97481358904452	0.203994634493026	-9.68071338715547	3.64165938031144e-22	2.78139643639414e-21
gene-PA1860	488.002227698735	1.41401434664415	0.146066161728967	9.68064286694909	3.6441723374882e-22	2.78139643639414e-21
gene-PA4140	155.26254805398	-1.83278456140002	0.189474250478156	-9.67300072054551	3.9269171053729e-22	2.9922459265734e-21
gene-PA1539	324.763493018407	-1.62529700135791	0.168038807633914	-9.67215266665514	3.95960165327002e-22	3.01217221478132e-21
gene-PA4296	2663.22076823248	1.96914173661172	0.20367090708417	9.66825240189037	4.1134204465763e-22	3.12403101461561e-21
gene-PA3689	518.957665068283	1.0626173768579	0.110071043052418	9.65392302453114	4.73104109540823e-22	3.581297118199e-21
gene-PA3611	450.129837293832	1.11042851401577	0.115121131649344	9.64574008356786	5.12402348476107e-22	3.87241774831944e-21
gene-PA2443	998.120182887746	1.15112745895194	0.119445903887636	9.63722841458686	5.56707544313442e-22	4.20036297755314e-21
gene-PA4547	430.430504536814	1.49715156442342	0.155403902657713	9.6339380081142	5.74832979775975e-22	4.33003273981576e-21
gene-PA4111	214.202856753765	1.67911959089901	0.174356886272702	9.63036004366807	5.95205586175251e-22	4.47617904122008e-21
gene-PA1345	602.878281939298	-2.06478188634529	0.214818718229735	-9.61174102220056	7.13324855559538e-22	5.34703672216174e-21
gene-PA1698	102.059010995823	-2.44437866503996	0.254525002631159	-9.60368780972841	7.7134122793067e-22	5.77253743629934e-21
gene-PA2014	909.90428837569	1.35819932174562	0.141435190528388	9.60298011174963	7.76657371051943e-22	5.80290191337027e-21
gene-PA2730	1054.33260132616	1.20406975395365	0.125398865507173	9.60191903717643	7.8469603671225e-22	5.85347690816096e-21
gene-PA1197	618.352235658447	-1.2667247312057	0.131976768128335	-9.59808873311645	8.14405279949191e-22	6.06528003322418e-21
gene-PA4497	246.204549963642	1.37766064298745	0.143781524573097	9.58162494853126	9.55299404692367e-22	7.09167512984189e-21
gene-PA1566	146.908648475857	1.75389547713901	0.183110912276851	9.57832307933259	9.86333129626597e-22	7.31028252022285e-21
gene-PA2363	610.97371538307	1.56444584212249	0.163704003205619	9.55655213976342	1.21745097420372e-21	8.99430928057557e-21
gene-PA1522	294.298283580817	1.35569105601842	0.141950046284657	9.550479844859	1.29096946738412e-21	9.52219079142526e-21
gene-PA0652	2962.86976464758	1.13579481576099	0.118965831743392	9.54723553071009	1.33203205996224e-21	9.80937347671875e-21
gene-PA4080	681.952761466033	1.10782204770959	0.116080717131829	9.54354930846503	1.38025768647863e-21	1.01483061158955e-20
gene-PA3093	695.975917707058	-1.10686131347287	0.116218000201325	-9.52400928905549	1.6662360164041e-21	1.22120000566342e-20
gene-PA4444	500.472316570144	1.13417092489625	0.119190759072855	9.51559444472533	1.80676918771997e-21	1.32000094380175e-20
gene-PA3865a	392.384741789058	1.16694961967864	0.122710358494141	9.5097890186211	1.91049617167997e-21	1.3935739480134e-20
gene-PA4116	287.576122509877	1.30479295040529	0.137225627945395	9.50837660531231	1.93661025810655e-21	1.41039072509813e-20
gene-PA1202	623.637488568238	1.02387418597025	0.107825238194787	9.49568211591253	2.18774310460093e-21	1.59077219435494e-20
gene-PA4404	671.827184053708	-1.02051469591673	0.107521209221873	-9.49128737764532	2.28198350614526e-21	1.65668408871333e-20
gene-PA2642	3358.32435870578	1.20665254333766	0.127291042734423	9.47947724691979	2.55560110654747e-21	1.84950095779966e-20
gene-PA5524	671.929246154797	-1.13297980317677	0.119525315672647	-9.47899444398668	2.56745188599771e-21	1.85516507749991e-20
gene-PA0867	2050.12198516779	1.03604674380608	0.109457874210232	9.46525548099157	2.92844303600294e-21	2.10939412437087e-20
gene-PA0277	524.177345620521	-1.48393233395184	0.156779521264891	-9.46509035095612	2.93307381227044e-21	2.10943374018202e-20
gene-PA5474	3368.31818561666	1.13949403359005	0.120402850861496	9.46401206812663	2.96349091060464e-21	2.12798957911018e-20
gene-PA0523	3209.35583542398	-6.06444965885294	0.641118017747489	-9.45917832750957	3.10372464439686e-21	2.22522093478531e-20
gene-PA4961	1084.07178489049	1.15365682446142	0.12202789440151	9.45404188214154	3.25993706418023e-21	2.33358848848927e-20
gene-PA1240	530.335059871618	-4.50668035746075	0.477339806060711	-9.44124143899192	3.6838853116941e-21	2.62890267599223e-20
gene-PA2386	134.610447289804	-2.02275431478399	0.214456496003749	-9.43200300516254	4.02331322509912e-21	2.86226450118934e-20
gene-PA3617	7688.34272485886	-1.25721323592338	0.133455486945457	-9.4204686873399	4.49078930920586e-21	3.18991351547596e-20
gene-PA4315	10948.9110834817	1.07678559819682	0.114327139648236	9.41846005690244	4.57752009755016e-21	3.24651809995481e-20
gene-PA3659	267.179326496113	1.41482761121668	0.150261730763603	9.41575479017031	4.69695443450041e-21	3.32610751813316e-20
gene-PA2611	586.84849920526	1.10111125069441	0.117006133008751	9.41071397182277	4.92778086327691e-21	3.48421315639671e-20
gene-PA0797	409.722737645287	-1.65034092173439	0.175389208441867	-9.40959216587946	4.98065686791738e-21	3.5162064565236e-20
gene-PA1423	874.761825482077	-1.39922624928623	0.14875872177604	-9.40601151032211	5.15321264587367e-21	3.63246334823817e-20
gene-PA0665	1387.12176922565	-1.8937549067529	0.20151584806772	-9.39754825693164	5.58492416169529e-21	3.93076341762065e-20
gene-PA1790	348.119079105779	-1.37937709328018	0.146815705132953	-9.39529658649971	5.70568466010649e-21	4.00963510412972e-20
gene-PA1914	190.864453308746	1.64963208320063	0.175609202809813	9.39376784818731	5.78914145474592e-21	4.0620916448065e-20
gene-PA0713	1498.04280296479	1.67286191990182	0.178155001295627	9.38992398605699	6.0043574270045e-21	4.20670026420832e-20
gene-PA0250	748.395427756903	1.00776504752585	0.107353458835134	9.38735517663669	6.15257562484295e-21	4.3040020683651e-20
gene-PA3020	837.397362736392	1.03639047689831	0.110413826823985	9.38641931640008	6.20746849971421e-21	4.33582269449735e-20
gene-PA3521	106.109923471864	-2.04360705425495	0.217972280638468	-9.37553641347869	6.88249036124453e-21	4.80004244558809e-20
gene-PA0769	708.764812284106	1.21107799416283	0.12923161494467	9.37137553129978	7.15933235945915e-21	4.985577368143e-20
gene-PA4298	45.2647737109759	3.27607958356748	0.350692750030642	9.34173741339457	9.47660888463635e-21	6.57939261418276e-20
rna-PA4406.1	67.9274995527593	2.3426409520024	0.250792123442725	9.34096701221722	9.54582427633943e-21	6.61748119006387e-20
gene-PA1830	6515.95626558791	1.07582636033969	0.115260069447193	9.33390345415835	1.02041996871485e-20	7.06326735101418e-20
gene-PA0142	525.965402817533	-1.16207016596951	0.124546694281118	-9.33039750815515	1.05474581756602e-20	7.2899223672854e-20
gene-PA3247	775.316674297931	1.03402440746014	0.110840527678492	9.32893797167288	1.06937015346132e-20	7.37993474170163e-20
gene-PA4951	785.753624259729	1.03325370545654	0.110793302401169	9.32595818576877	1.09985256807896e-20	7.57895416867567e-20
gene-PA4486	235.061822472196	1.33782918195381	0.143487685429818	9.32365155899155	1.12403733080545e-20	7.73404790300468e-20
gene-PA1008	1136.58374343199	1.25447090351505	0.134592235318018	9.32052952795494	1.15761103364311e-20	7.95318459775665e-20
gene-PA4985	102.203406672149	-2.98792248384443	0.321509864003456	-9.2934084405333	1.4942492572489e-20	1.02354963980943e-19
gene-PA0947	845.299558013579	-1.05858710889266	0.113929530982086	-9.29159542541351	1.51992681525298e-20	1.03959386028431e-19
gene-PA1542	227.272350922378	-1.71088450143844	0.18448620876107	-9.27377993687447	1.79663389846714e-20	1.22703441065682e-19
gene-PA2788	3849.33368355203	1.30942281355457	0.141251035838072	9.27018202582011	1.8582851846646e-20	1.26539065011873e-19
gene-PA4810	564.373967560701	1.02868294546397	0.110966010251635	9.270252603759	1.85705592962196e-20	1.26539065011873e-19
gene-PA2572	952.753078369546	1.54128924126396	0.166324561263246	9.2667566928045	1.91892117276197e-20	1.30475318678948e-19
gene-PA3118	624.520876064761	1.18486460311776	0.127905594239111	9.26358702421362	1.97677203029595e-20	1.34210884531139e-19
gene-PA3184	548.90835377994	-1.20804490830779	0.130472710495907	-9.25898529827571	2.06384147881498e-20	1.39916312019663e-19
gene-PA4748	4653.65761154255	-1.03263535644866	0.111842387820201	-9.23295162571758	2.63274997061676e-20	1.77961544934652e-19
gene-PA1864	113.685817536793	-2.15994690804828	0.234202992636745	-9.22254188014761	2.90139147748577e-20	1.95546998701892e-19
gene-PA3979	351.790217919427	-1.18906924873046	0.128976774973678	-9.2192508998084	2.99182986370497e-20	2.01347966009926e-19
gene-PA3321	187.080507736928	-1.65547160784678	0.179729869281195	-9.21088750839026	3.23439465729997e-20	2.17355092859371e-19
gene-PA1728	2933.30765634302	1.5060310286743	0.163818469765875	9.19329200685784	3.80999008782105e-20	2.55663090318123e-19
gene-PA1812	1286.82535483512	1.13914444684958	0.123950066913854	9.19034959167302	3.91566701233066e-20	2.6237245533204e-19
gene-PA4750	541.368187632129	1.08409786829422	0.117963855298057	9.19008509475259	3.92530717200326e-20	2.62636662742163e-19
gene-PA1467	181.519885230789	-1.57689490142194	0.171607230903932	-9.18897702104817	3.9659489824491e-20	2.64971374044788e-19
rna-PA1030.1	203.816456752856	-2.52111970810052	0.275275605187558	-9.15852934510039	5.2609365990118e-20	3.5098289032481e-19
gene-PA4574	393.644223132578	-1.22628799195594	0.13399847596646	-9.15150700865342	5.61447699086961e-20	3.74028019189435e-19
gene-PA0704	341.371467907758	1.34589408986704	0.147101068008514	9.14945151716471	5.72233381958765e-20	3.80114681675779e-19
gene-PA4520	2172.18850734035	-1.07013937318264	0.11707136394659	-9.14091488394083	6.19261944071027e-20	4.10762239160782e-19
gene-PA3824	602.019280872168	-1.08250578760474	0.118541384230009	-9.13188077426463	6.73194299922718e-20	4.45894500379847e-19
rna-PA4746.2	654.394541139882	1.30337329559484	0.142785912025009	9.12816451644438	6.96704473668507e-20	4.60804537103561e-19
gene-PA2849	152.014323148426	-1.60726727660145	0.176118552493337	-9.12605318319464	7.10421012831457e-20	4.69203562915905e-19
gene-PA2805	4563.60228806753	1.18499583734775	0.12998204310548	9.11661187219625	7.75095836093399e-20	5.09001681537118e-19
gene-PA1880	745.617015317959	1.15463426607495	0.12667485910988	9.1149441506258	7.87110031694861e-20	5.16156080528209e-19
gene-PA5202	272.218218566441	-1.68108570315265	0.18452521008196	-9.11033079114756	8.21311673769046e-20	5.37819150010696e-19
